GPS Time, Device Time, Longitude, Latitude,GPS Speed(km/h), Horizontal Dilution of Precision, Altitude(m), Bearing, Gravity X(G), Gravity Y(G), Gravity Z(G),
Sun Dec 29 16:19:12 GMT-05:00 2024,29-dic-2024 16:19:13.612,-72.92447411455214,4.604795901104808,40.71599699878698,2.5,287.0,193.60000610351562,0.02,0.9,0.32,
Sun Dec 29 16:19:13 GMT-05:00 2024,29-dic-2024 16:19:14.613,-72.92449825443327,4.604697790928185,39.923999491691575,2.5,286.0,194.3000030517578,-0.02,0.89,0.25,
Sun Dec 29 16:19:14 GMT-05:00 2024,29-dic-2024 16:19:15.613,-72.9245210532099,4.604599052108824,40.211999209403984,2.5,286.0,193.39999389648438,0.0,0.88,0.26,
Sun Dec 29 16:19:15 GMT-05:00 2024,29-dic-2024 16:19:16.613,-72.92454460635781,4.604501277208328,39.88799866867066,2.5,286.0,193.10000610351562,0.0,0.94,0.29,
Sun Dec 29 16:19:16 GMT-05:00 2024,29-dic-2024 16:19:17.612,-72.9245696682483,4.6044045919552445,39.38399744606022,2.5,286.0,193.60000610351562,0.04,0.88,0.41,
Sun Dec 29 16:19:17 GMT-05:00 2024,29-dic-2024 16:19:18.613,-72.9245921317488,4.604312181472778,36.93599984550474,2.5,287.0,193.5,-0.03,0.87,0.43,
Sun Dec 29 16:19:18 GMT-05:00 2024,29-dic-2024 16:19:19.613,-72.92460889555514,4.6042273147031665,31.9679995651245,2.5,287.0,192.3000030517578,0.01,0.88,0.35,
Sun Dec 29 16:19:19 GMT-05:00 2024,29-dic-2024 16:19:20.613,-72.92462616227567,4.6041510393843055,29.195997990608248,2.5,287.0,193.3000030517578,0.07,0.93,0.28,
Sun Dec 29 16:19:20 GMT-05:00 2024,29-dic-2024 16:19:21.613,-72.92464317753911,4.604080128483474,27.971999190330507,2.5,287.0,193.6999969482422,0.01,0.92,0.23,
Sun Dec 29 16:19:21 GMT-05:00 2024,29-dic-2024 16:19:22.613,-72.92465885169804,4.604014875367284,27.575998720169082,2.5,287.0,195.0,0.04,0.92,0.24,
Sun Dec 29 16:19:22 GMT-05:00 2024,29-dic-2024 16:19:23.615,-72.92467745952308,4.603947401046753,28.979999918937665,2.5,287.0,194.1999969482422,0.01,0.88,0.28,
Sun Dec 29 16:19:23 GMT-05:00 2024,29-dic-2024 16:19:24.614,-72.92469514533877,4.603877663612366,29.087998954772956,2.5,287.0,193.60000610351562,0.0,0.9,0.29,
Sun Dec 29 16:19:24 GMT-05:00 2024,29-dic-2024 16:19:25.615,-72.92471149004996,4.603808638639748,26.71199785041813,2.5,287.0,193.60000610351562,0.0,0.91,0.28,
Sun Dec 29 16:19:25 GMT-05:00 2024,29-dic-2024 16:19:26.615,-72.92472733184695,4.603743595071137,26.747998673439042,2.5,287.0,193.1999969482422,0.01,0.93,0.26,
Sun Dec 29 16:19:26 GMT-05:00 2024,29-dic-2024 16:19:27.616,-72.92474334128201,4.603676749393344,27.467997967720066,2.5,287.0,192.1999969482422,0.0,0.92,0.28,
Sun Dec 29 16:19:27 GMT-05:00 2024,29-dic-2024 16:19:28.616,-72.92475423775613,4.603606718592346,28.511997802734413,2.5,287.0,192.39999389648438,0.0,0.92,0.25,
Sun Dec 29 16:19:28 GMT-05:00 2024,29-dic-2024 16:19:29.617,-72.9247715882957,4.603534173220396,29.627997567176863,2.5,287.0,194.1999969482422,0.0,0.91,0.24,
Sun Dec 29 16:19:29 GMT-05:00 2024,29-dic-2024 16:19:30.618,-72.92478843592107,4.6034601191058755,31.103996978759824,2.5,287.0,195.60000610351562,0.0,0.88,0.25,
Sun Dec 29 16:19:30 GMT-05:00 2024,29-dic-2024 16:19:31.617,-72.92480704374611,4.603382586501539,31.46399834251406,2.5,287.0,192.60000610351562,-0.01,0.93,0.21,
Sun Dec 29 16:19:31 GMT-05:00 2024,29-dic-2024 16:19:32.616,-72.92482447810471,4.603302371688187,34.055999235153195,2.5,287.0,191.8000030517578,-0.01,0.94,0.21,
Sun Dec 29 16:19:32 GMT-05:00 2024,29-dic-2024 16:19:33.618,-72.92484601959586,4.603215199895203,37.58399749374394,2.5,286.0,193.5,-0.02,0.93,0.22,
Sun Dec 29 16:19:33 GMT-05:00 2024,29-dic-2024 16:19:34.617,-72.92486747726798,4.603119897656143,40.211999209403984,2.5,286.0,193.8000030517578,-0.01,0.94,0.24,
Sun Dec 29 16:19:34 GMT-05:00 2024,29-dic-2024 16:19:35.627,-72.92488994076848,4.603019650094211,42.58799859714509,2.5,287.0,193.3000030517578,0.07,0.92,0.26,
Sun Dec 29 16:19:35 GMT-05:00 2024,29-dic-2024 16:19:36.630,-72.92491408064961,4.602912571281195,43.66799925518035,2.5,287.0,192.8000030517578,0.05,0.9,0.27,
Sun Dec 29 16:19:36 GMT-05:00 2024,29-dic-2024 16:19:37.630,-72.92493763379753,4.602804067544639,43.2719970684052,2.5,286.0,192.10000610351562,0.03,0.92,0.29,
Sun Dec 29 16:19:37 GMT-05:00 2024,29-dic-2024 16:19:38.628,-72.92496512643993,4.60269367787987,45.07199702072148,2.5,286.0,194.3000030517578,0.01,0.9,0.26,
Sun Dec 29 16:19:38 GMT-05:00 2024,29-dic-2024 16:19:39.628,-72.92499488219619,4.6025827853009105,45.43199838447572,2.5,286.0,193.1999969482422,0.03,0.91,0.28,
Sun Dec 29 16:19:39 GMT-05:00 2024,29-dic-2024 16:19:40.629,-72.9250218719244,4.602471431717277,45.93599617385871,2.5,286.0,194.10000610351562,0.02,0.9,0.27,
Sun Dec 29 16:19:40 GMT-05:00 2024,29-dic-2024 16:19:41.629,-72.92505003511906,4.60235605482012,48.20399652576452,2.5,286.0,194.39999389648438,0.03,0.9,0.27,
Sun Dec 29 16:19:41 GMT-05:00 2024,29-dic-2024 16:19:42.630,-72.92508004233241,4.602234391495585,50.075998124122634,2.5,286.0,193.60000610351562,0.03,0.91,0.27,
Sun Dec 29 16:19:42 GMT-05:00 2024,29-dic-2024 16:19:43.631,-72.92510845698416,4.60210535209626,51.91199889945983,2.5,286.0,193.10000610351562,0.07,0.92,0.26,
Sun Dec 29 16:19:43 GMT-05:00 2024,29-dic-2024 16:19:44.632,-72.92513745836914,4.601973546668887,52.88399708843235,2.5,286.0,192.89999389648438,0.05,0.91,0.28,
Sun Dec 29 16:19:44 GMT-05:00 2024,29-dic-2024 16:19:45.632,-72.92516629211605,4.601843752898276,53.56799899291991,2.5,286.0,192.60000610351562,0.03,0.89,0.28,
Sun Dec 29 16:19:45 GMT-05:00 2024,29-dic-2024 16:19:46.632,-72.92519705370069,4.601710271090269,54.863997722625754,2.5,285.0,193.10000610351562,0.04,0.92,0.28,
Sun Dec 29 16:19:46 GMT-05:00 2024,29-dic-2024 16:19:47.632,-72.92523133568466,4.601575112901628,56.01599659347539,2.5,285.0,193.60000610351562,0.0,0.88,0.27,
Sun Dec 29 16:19:47 GMT-05:00 2024,29-dic-2024 16:19:48.636,-72.9252652823925,4.601437607780099,57.34799614620215,2.5,285.0,193.10000610351562,0.02,0.93,0.29,
Sun Dec 29 16:19:48 GMT-05:00 2024,29-dic-2024 16:19:49.636,-72.92530241422355,4.601297881454229,57.63599929714201,2.5,284.0,194.10000610351562,0.03,0.91,0.28,
Sun Dec 29 16:19:49 GMT-05:00 2024,29-dic-2024 16:19:50.635,-72.92533870786428,4.601154928095639,58.82399899101256,2.5,284.0,193.39999389648438,0.03,0.92,0.26,
Sun Dec 29 16:19:50 GMT-05:00 2024,29-dic-2024 16:19:51.636,-72.92537525296211,4.60101034026593,58.89599377059949,2.5,284.0,193.8000030517578,0.06,0.93,0.27,
Sun Dec 29 16:19:51 GMT-05:00 2024,29-dic-2024 16:19:52.636,-72.92541372589767,4.600866842083633,58.42799680423741,2.5,284.0,195.89999389648438,0.04,0.9,0.28,
Sun Dec 29 16:19:52 GMT-05:00 2024,29-dic-2024 16:19:53.638,-72.92545253410935,4.6007238468155265,58.89599377059949,2.5,284.0,194.60000610351562,0.0,0.89,0.28,
Sun Dec 29 16:19:53 GMT-05:00 2024,29-dic-2024 16:19:54.636,-72.92548849247396,4.600579929538071,58.787998167991645,2.5,283.0,195.3000030517578,0.04,0.91,0.28,
Sun Dec 29 16:19:54 GMT-05:00 2024,29-dic-2024 16:19:55.637,-72.92552470229566,4.600438652560115,58.787998167991645,2.5,283.0,193.89999389648438,0.0,0.91,0.28,
Sun Dec 29 16:19:55 GMT-05:00 2024,29-dic-2024 16:19:56.638,-72.92556091211736,4.600294064730406,58.787998167991645,2.5,283.0,193.8000030517578,0.0,0.93,0.28,
Sun Dec 29 16:19:56 GMT-05:00 2024,29-dic-2024 16:19:57.638,-72.92559586465359,4.600151195190847,58.499998450279236,2.5,283.0,193.1999969482422,0.06,0.9,0.26,
Sun Dec 29 16:19:57 GMT-05:00 2024,29-dic-2024 16:19:58.639,-72.92562981136143,4.600007152184844,58.391995981216496,2.5,283.0,192.6999969482422,0.05,0.93,0.27,
Sun Dec 29 16:19:58 GMT-05:00 2024,29-dic-2024 16:19:59.640,-72.92566183023155,4.599863402545452,58.139997086525,2.5,283.0,193.1999969482422,0.04,0.9,0.24,
Sun Dec 29 16:19:59 GMT-05:00 2024,29-dic-2024 16:20:00.641,-72.92569778859615,4.599720323458314,57.779995722770764,2.5,283.0,194.10000610351562,0.03,0.91,0.27,
Sun Dec 29 16:20:00 GMT-05:00 2024,29-dic-2024 16:20:01.641,-72.92573466897011,4.5995785016566515,57.70799407672894,2.5,283.0,194.1999969482422,0.01,0.93,0.31,
Sun Dec 29 16:20:01 GMT-05:00 2024,29-dic-2024 16:20:02.641,-72.92577188462019,4.5994383143261075,57.599998474121094,2.5,283.0,193.6999969482422,0.08,0.87,0.43,
Sun Dec 29 16:20:02 GMT-05:00 2024,29-dic-2024 16:20:03.641,-72.925805747509,4.599301228299737,54.64799621772772,2.5,284.0,193.60000610351562,0.07,0.81,0.51,
Sun Dec 29 16:20:03 GMT-05:00 2024,29-dic-2024 16:20:04.642,-72.92583575472236,4.5991814089939,44.56799923133849,2.5,284.0,193.8000030517578,0.08,0.83,0.46,
Sun Dec 29 16:20:04 GMT-05:00 2024,29-dic-2024 16:20:05.642,-72.92585972696543,4.599082879722118,36.1799997282028,2.5,284.0,193.8000030517578,0.07,0.81,0.47,
Sun Dec 29 16:20:05 GMT-05:00 2024,29-dic-2024 16:20:06.643,-72.92587850242853,4.59900455083698,28.1519981555939,2.5,284.0,194.60000610351562,0.05,0.83,0.42,
Sun Dec 29 16:20:06 GMT-05:00 2024,29-dic-2024 16:20:07.643,-72.92589157819748,4.598946548067033,20.699999451637268,2.5,284.0,192.6999969482422,0.05,0.9,0.32,
Sun Dec 29 16:20:07 GMT-05:00 2024,29-dic-2024 16:20:08.642,-72.92590348049998,4.598899274133146,18.899999499320984,2.5,283.0,193.5,0.09,0.88,0.18,
Sun Dec 29 16:20:08 GMT-05:00 2024,29-dic-2024 16:20:09.645,-72.9259132873267,4.598853006027639,18.647998888015763,2.5,284.0,193.6999969482422,0.0,1.0,0.21,
Sun Dec 29 16:20:09 GMT-05:00 2024,29-dic-2024 16:20:10.645,-72.9259235970676,4.598806193098426,19.547998864173906,2.5,284.0,193.39999389648438,0.01,0.96,0.18,
Sun Dec 29 16:20:10 GMT-05:00 2024,29-dic-2024 16:20:11.645,-72.92593667283654,4.598753973841667,23.9399979925156,2.5,284.0,194.3000030517578,0.0,0.95,0.18,
Sun Dec 29 16:20:11 GMT-05:00 2024,29-dic-2024 16:20:12.646,-72.92595041915774,4.598689558915794,28.58399944877624,2.5,283.0,193.5,0.0,0.94,0.18,
Sun Dec 29 16:20:12 GMT-05:00 2024,29-dic-2024 16:20:13.645,-72.92597162537277,4.5986137026920915,32.54399900054932,2.5,284.0,193.8000030517578,0.0,0.94,0.19,
Sun Dec 29 16:20:13 GMT-05:00 2024,29-dic-2024 16:20:14.646,-72.92599165812135,4.5985262375324965,36.503996835708676,2.5,283.0,193.8000030517578,0.02,0.93,0.2,
Sun Dec 29 16:20:14 GMT-05:00 2024,29-dic-2024 16:20:15.645,-72.9260113555938,4.598428881727159,40.103996740341245,2.5,283.0,193.3000030517578,0.01,0.94,0.18,
Sun Dec 29 16:20:15 GMT-05:00 2024,29-dic-2024 16:20:16.647,-72.92603532783687,4.598325868137181,43.30799789142611,2.5,283.0,193.5,0.02,0.92,0.2,
Sun Dec 29 16:20:16 GMT-05:00 2024,29-dic-2024 16:20:17.647,-72.92606231756508,4.598215981386602,47.30399654960638,2.5,283.0,193.3000030517578,0.0,0.94,0.23,
Sun Dec 29 16:20:17 GMT-05:00 2024,29-dic-2024 16:20:18.647,-72.92609031312168,4.59809469524771,50.90399645423895,2.5,282.0,191.5,0.0,0.99,0.26,
Sun Dec 29 16:20:18 GMT-05:00 2024,29-dic-2024 16:20:19.647,-72.92611059732735,4.597962386906147,53.783997064590494,2.5,282.0,189.3000030517578,0.0,0.9,0.3,
Sun Dec 29 16:20:19 GMT-05:00 2024,29-dic-2024 16:20:20.647,-72.92612752877176,4.597824504598975,58.17599790954591,2.5,281.0,184.89999389648438,-0.06,0.89,0.32,
Sun Dec 29 16:20:20 GMT-05:00 2024,29-dic-2024 16:20:21.648,-72.92612970806658,4.597675013355911,60.01199868488311,2.5,280.0,179.8000030517578,-0.02,0.91,0.31,
Sun Dec 29 16:20:21 GMT-05:00 2024,29-dic-2024 16:20:22.647,-72.92611856013536,4.597520660609007,60.37200004863735,2.5,278.0,173.5,-0.07,0.92,0.32,
Sun Dec 29 16:20:22 GMT-05:00 2024,29-dic-2024 16:20:23.648,-72.92609173804522,4.597367942333221,61.88400028324122,2.5,277.0,167.6999969482422,-0.06,0.89,0.34,
Sun Dec 29 16:20:23 GMT-05:00 2024,29-dic-2024 16:20:24.648,-72.92605024762452,4.597213924862444,63.863997484207175,2.5,275.0,161.89999389648438,-0.1,0.86,0.3,
Sun Dec 29 16:20:24 GMT-05:00 2024,29-dic-2024 16:20:25.648,-72.92599526233971,4.597066319547594,64.36799527359017,2.5,274.0,157.10000610351562,-0.04,0.87,0.33,
Sun Dec 29 16:20:25 GMT-05:00 2024,29-dic-2024 16:20:26.649,-72.92592301033437,4.596922192722559,65.62799661350255,2.5,272.0,149.6999969482422,-0.08,0.92,0.36,
Sun Dec 29 16:20:26 GMT-05:00 2024,29-dic-2024 16:20:27.649,-72.92583080939949,4.596782298758626,67.21199849414825,2.5,270.0,143.89999389648438,-0.09,0.89,0.36,
Sun Dec 29 16:20:27 GMT-05:00 2024,29-dic-2024 16:20:28.648,-72.92572058737278,4.596652965992689,68.50799379062664,2.5,269.0,136.6999969482422,-0.08,0.87,0.34,
Sun Dec 29 16:20:28 GMT-05:00 2024,29-dic-2024 16:20:29.649,-72.92559410445392,4.596531931310892,69.33599898719785,2.5,268.0,130.3000030517578,-0.14,0.87,0.35,
Sun Dec 29 16:20:29 GMT-05:00 2024,29-dic-2024 16:20:30.651,-72.92545177973807,4.596426947973669,70.19999814033508,2.5,267.0,123.0999984741211,-0.09,0.83,0.32,
Sun Dec 29 16:20:30 GMT-05:00 2024,29-dic-2024 16:20:31.650,-72.92529512196779,4.596340782009065,71.53199425983439,2.5,266.0,116.69999694824219,-0.02,0.86,0.4,
Sun Dec 29 16:20:31 GMT-05:00 2024,29-dic-2024 16:20:32.652,-72.92513058520854,4.596265722066164,68.86799515438088,2.5,265.0,111.9000015258789,0.02,0.85,0.42,
Sun Dec 29 16:20:32 GMT-05:00 2024,29-dic-2024 16:20:33.652,-72.92496487498283,4.596202145330608,67.89599353218091,2.5,264.0,109.19999694824219,0.05,0.8,0.41,
Sun Dec 29 16:20:33 GMT-05:00 2024,29-dic-2024 16:20:34.653,-72.9248046129942,4.596151099540293,65.73599908256529,2.5,263.0,107.0999984741211,0.05,0.85,0.43,
Sun Dec 29 16:20:34 GMT-05:00 2024,29-dic-2024 16:20:35.653,-72.9246542416513,4.596106298267841,62.78400025939936,2.5,262.0,106.80000305175781,0.06,0.85,0.41,
Sun Dec 29 16:20:35 GMT-05:00 2024,29-dic-2024 16:20:36.654,-72.92451015673578,4.596060658805072,60.91199866104125,2.5,260.0,108.19999694824219,0.07,0.9,0.29,
Sun Dec 29 16:20:36 GMT-05:00 2024,29-dic-2024 16:20:37.653,-72.92436917312443,4.596008816733956,59.14799953174588,2.5,259.0,111.69999694824219,0.1,0.95,0.3,
Sun Dec 29 16:20:37 GMT-05:00 2024,29-dic-2024 16:20:38.656,-72.92423263192177,4.59594888612628,61.523998919486985,2.5,257.0,116.30000305175781,0.13,0.92,0.29,
Sun Dec 29 16:20:38 GMT-05:00 2024,29-dic-2024 16:20:39.656,-72.92409600690007,4.5958732813596725,63.03599915409086,2.5,256.0,121.5,0.15,0.89,0.28,
Sun Dec 29 16:20:39 GMT-05:00 2024,29-dic-2024 16:20:40.657,-72.92396633885801,4.5957822958007455,65.26799524974831,2.5,254.0,127.69999694824219,0.17,0.91,0.3,
Sun Dec 29 16:20:40 GMT-05:00 2024,29-dic-2024 16:20:41.657,-72.9238426219672,4.595674085430801,65.55599496746072,2.5,253.0,133.8000030517578,0.15,0.89,0.28,
Sun Dec 29 16:20:41 GMT-05:00 2024,29-dic-2024 16:20:42.657,-72.92373131029308,4.595549614168704,67.355994919777,2.5,251.0,139.6999969482422,0.13,0.92,0.29,
Sun Dec 29 16:20:42 GMT-05:00 2024,29-dic-2024 16:20:43.656,-72.92362921871245,4.595413198694587,67.57199985790248,2.5,250.0,143.89999389648438,0.18,0.92,0.3,
Sun Dec 29 16:20:43 GMT-05:00 2024,29-dic-2024 16:20:44.658,-72.923538191244,4.595267898403108,67.6079938144685,2.5,248.0,149.5,0.2,0.93,0.28,
Sun Dec 29 16:20:44 GMT-05:00 2024,29-dic-2024 16:20:45.658,-72.92346082627773,4.595112707465887,67.82399875259398,2.5,246.0,158.10000610351562,0.19,0.87,0.33,
Sun Dec 29 16:20:45 GMT-05:00 2024,29-dic-2024 16:20:46.658,-72.92340089567006,4.5949511881917715,68.57999543666847,2.5,244.0,164.6999969482422,0.17,0.94,0.31,
Sun Dec 29 16:20:46 GMT-05:00 2024,29-dic-2024 16:20:47.659,-72.92336870916188,4.594781789928675,67.46399738883974,2.5,243.0,171.39999389648438,0.14,0.95,0.31,
Sun Dec 29 16:20:47 GMT-05:00 2024,29-dic-2024 16:20:48.658,-72.92335303500295,4.594614738598466,67.6079938144685,2.5,243.0,177.0,0.16,0.92,0.31,
Sun Dec 29 16:20:48 GMT-05:00 2024,29-dic-2024 16:20:49.660,-72.9233537055552,4.594442658126354,68.3999981880188,2.5,242.0,180.8000030517578,0.15,0.91,0.28,
Sun Dec 29 16:20:49 GMT-05:00 2024,29-dic-2024 16:20:50.661,-72.92336896061897,4.5942723378539085,67.0679952020646,2.5,242.0,187.6999969482422,0.15,0.91,0.3,
Sun Dec 29 16:20:50 GMT-05:00 2024,29-dic-2024 16:20:51.661,-72.92340466752648,4.594108345918357,66.67199988174434,2.5,242.0,194.89999389648438,0.15,0.94,0.31,
Sun Dec 29 16:20:51 GMT-05:00 2024,29-dic-2024 16:20:52.662,-72.92345780879259,4.59395139478147,66.5639974126816,2.5,242.0,200.8000030517578,0.12,0.92,0.29,
Sun Dec 29 16:20:52 GMT-05:00 2024,29-dic-2024 16:20:53.661,-72.92352796532214,4.5938002690672874,67.42799656581883,2.5,243.0,206.6999969482422,0.1,0.92,0.3,
Sun Dec 29 16:20:53 GMT-05:00 2024,29-dic-2024 16:20:54.661,-72.92360985651612,4.593659243546426,63.684000235557505,2.5,243.0,210.89999389648438,0.09,0.88,0.27,
Sun Dec 29 16:20:54 GMT-05:00 2024,29-dic-2024 16:20:55.661,-72.92369803413749,4.593525803647935,63.1439947566987,2.5,244.0,214.3000030517578,0.01,0.9,0.3,
Sun Dec 29 16:20:55 GMT-05:00 2024,29-dic-2024 16:20:56.661,-72.92378931306303,4.593398733995855,61.84799946022031,2.5,243.0,215.10000610351562,0.01,0.9,0.3,
Sun Dec 29 16:20:56 GMT-05:00 2024,29-dic-2024 16:20:57.661,-72.92387640103698,4.593272586353123,60.947999484062166,2.5,243.0,215.1999969482422,0.0,0.88,0.27,
Sun Dec 29 16:20:57 GMT-05:00 2024,29-dic-2024 16:20:58.663,-72.92396415956318,4.593147151172161,60.947999484062166,2.5,243.0,215.39999389648438,-0.01,0.92,0.31,
Sun Dec 29 16:20:58 GMT-05:00 2024,29-dic-2024 16:20:59.663,-72.92405057698488,4.5930230570957065,60.5159964742661,2.5,243.0,215.1999969482422,0.04,0.9,0.29,
Sun Dec 29 16:20:59 GMT-05:00 2024,29-dic-2024 16:21:00.661,-72.92413674294949,4.592900136485696,60.01199868488311,2.5,243.0,214.60000610351562,0.02,0.92,0.31,
Sun Dec 29 16:21:00 GMT-05:00 2024,29-dic-2024 16:21:01.663,-72.92422550730407,4.592777048237622,59.14799953174588,2.5,242.0,215.8000030517578,0.0,0.91,0.28,
Sun Dec 29 16:21:01 GMT-05:00 2024,29-dic-2024 16:21:02.662,-72.92431158944964,4.592658821493387,58.82399899101256,2.5,242.0,215.8000030517578,-0.01,0.9,0.28,
Sun Dec 29 16:21:02 GMT-05:00 2024,29-dic-2024 16:21:03.664,-72.92439557611942,4.592537870630622,58.211998732566826,2.5,242.0,215.6999969482422,0.0,0.91,0.3,
Sun Dec 29 16:21:03 GMT-05:00 2024,29-dic-2024 16:21:04.663,-72.92447964660823,4.5924198953434825,58.391995981216496,2.5,242.0,215.5,0.0,0.89,0.29,
Sun Dec 29 16:21:04 GMT-05:00 2024,29-dic-2024 16:21:05.665,-72.9245622921735,4.592301123775542,57.491996005058354,2.5,241.0,215.6999969482422,-0.02,0.92,0.29,
Sun Dec 29 16:21:05 GMT-05:00 2024,29-dic-2024 16:21:06.666,-72.92464300990105,4.59218448959291,58.17599790954591,2.5,241.0,215.10000610351562,0.0,0.91,0.29,
Sun Dec 29 16:21:06 GMT-05:00 2024,29-dic-2024 16:21:07.667,-72.92472582310438,4.592065215110779,57.779995722770764,2.5,241.0,214.0,-0.01,0.9,0.27,
Sun Dec 29 16:21:07 GMT-05:00 2024,29-dic-2024 16:21:08.665,-72.92480637319386,4.591944389976561,57.92399901485442,2.5,241.0,213.89999389648438,0.01,0.91,0.27,
Sun Dec 29 16:21:08 GMT-05:00 2024,29-dic-2024 16:21:09.667,-72.9248889349401,4.591822433285415,58.71599652194982,2.5,241.0,214.3000030517578,0.0,0.93,0.27,
Sun Dec 29 16:21:09 GMT-05:00 2024,29-dic-2024 16:21:10.669,-72.92497267015278,4.591698213480413,59.7239989671707,2.5,241.0,214.60000610351562,0.01,0.92,0.27,
Sun Dec 29 16:21:10 GMT-05:00 2024,29-dic-2024 16:21:11.668,-72.92505791410804,4.591575125232339,60.08400033092494,2.5,241.0,214.89999389648438,-0.02,0.87,0.26,
Sun Dec 29 16:21:11 GMT-05:00 2024,29-dic-2024 16:21:12.668,-72.92514441534877,4.591448516584933,60.87599783802034,2.5,241.0,215.10000610351562,0.0,0.92,0.26,
Sun Dec 29 16:21:12 GMT-05:00 2024,29-dic-2024 16:21:13.670,-72.9252327606082,4.591321698389947,62.02799670886998,2.5,241.0,214.6999969482422,0.0,0.89,0.23,
Sun Dec 29 16:21:13 GMT-05:00 2024,29-dic-2024 16:21:14.670,-72.92532068677247,4.591193664819002,61.5599997425079,2.5,241.0,215.10000610351562,-0.01,0.94,0.26,
Sun Dec 29 16:21:14 GMT-05:00 2024,29-dic-2024 16:21:15.671,-72.92540970258415,4.591066134162247,61.703996168136655,2.5,241.0,215.3000030517578,0.0,0.91,0.25,
Sun Dec 29 16:21:15 GMT-05:00 2024,29-dic-2024 16:21:16.670,-72.9255002271384,4.59093680139631,63.61199858951568,2.5,241.0,215.10000610351562,-0.02,0.87,0.24,
Sun Dec 29 16:21:16 GMT-05:00 2024,29-dic-2024 16:21:17.670,-72.92559360153973,4.590804576873779,65.08799800109864,2.5,241.0,214.39999389648438,0.0,0.94,0.28,
Sun Dec 29 16:21:17 GMT-05:00 2024,29-dic-2024 16:21:18.670,-72.92568597011268,4.590671136975288,65.01599635505681,2.5,241.0,215.0,0.0,0.93,0.26,
Sun Dec 29 16:21:18 GMT-05:00 2024,29-dic-2024 16:21:19.672,-72.92578085325658,4.5905371103435755,65.98799797725678,2.5,241.0,214.89999389648438,0.0,0.89,0.25,
Sun Dec 29 16:21:19 GMT-05:00 2024,29-dic-2024 16:21:20.673,-72.92587598785758,4.590400191955268,66.13199440288554,2.5,241.0,214.89999389648438,0.0,0.91,0.26,
Sun Dec 29 16:21:20 GMT-05:00 2024,29-dic-2024 16:21:21.673,-72.9259717091918,4.590262519195676,67.64399463748941,2.5,241.0,214.89999389648438,-0.02,0.92,0.26,
Sun Dec 29 16:21:21 GMT-05:00 2024,29-dic-2024 16:21:22.672,-72.92607053183019,4.590122331865132,68.00399600124365,2.5,242.0,215.0,-0.02,0.92,0.25,
Sun Dec 29 16:21:22 GMT-05:00 2024,29-dic-2024 16:21:23.673,-72.92616759426892,4.589981180615723,67.0679952020646,2.5,242.0,214.39999389648438,0.0,0.93,0.26,
Sun Dec 29 16:21:23 GMT-05:00 2024,29-dic-2024 16:21:24.673,-72.92626474052668,4.589841035194695,67.67999546051033,2.5,242.0,214.8000030517578,0.0,0.9,0.25,
Sun Dec 29 16:21:24 GMT-05:00 2024,29-dic-2024 16:21:25.673,-72.9263638984412,4.589699464850128,67.96799517822274,2.5,242.0,215.10000610351562,-0.01,0.92,0.27,
Sun Dec 29 16:21:25 GMT-05:00 2024,29-dic-2024 16:21:26.674,-72.92646716348827,4.589557140134275,68.43599901103971,2.5,243.0,215.8000030517578,-0.01,0.89,0.25,
Sun Dec 29 16:21:26 GMT-05:00 2024,29-dic-2024 16:21:27.683,-72.92657302692533,4.589414522051811,68.72399872875212,2.5,243.0,215.6999969482422,-0.01,0.89,0.26,
Sun Dec 29 16:21:27 GMT-05:00 2024,29-dic-2024 16:21:28.675,-72.92667620815337,4.589268006384373,69.26399734115603,2.5,243.0,215.10000610351562,-0.01,0.92,0.28,
Sun Dec 29 16:21:28 GMT-05:00 2024,29-dic-2024 16:21:29.677,-72.92678039520979,4.589120945893228,69.65999952793118,2.5,243.0,214.8000030517578,-0.03,0.91,0.28,
Sun Dec 29 16:21:29 GMT-05:00 2024,29-dic-2024 16:21:30.678,-72.9268834926188,4.58897300530225,69.9839932022096,2.5,243.0,214.60000610351562,-0.01,0.91,0.29,
Sun Dec 29 16:21:30 GMT-05:00 2024,29-dic-2024 16:21:31.677,-72.92698474600911,4.58882418461144,70.16399731731417,2.5,243.0,214.3000030517578,0.0,0.89,0.31,
Sun Dec 29 16:21:31 GMT-05:00 2024,29-dic-2024 16:21:32.677,-72.92708574794233,4.588676788844168,70.45199703502658,2.5,243.0,214.60000610351562,0.0,0.87,0.29,
Sun Dec 29 16:21:32 GMT-05:00 2024,29-dic-2024 16:21:33.678,-72.92718809098005,4.588527632877231,70.45199703502658,2.5,243.0,214.6999969482422,0.01,0.9,0.3,
Sun Dec 29 16:21:33 GMT-05:00 2024,29-dic-2024 16:21:34.679,-72.92729035019875,4.588378896005452,70.84799922180173,2.5,242.0,214.1999969482422,0.0,0.89,0.28,
Sun Dec 29 16:21:34 GMT-05:00 2024,29-dic-2024 16:21:35.679,-72.92739294469357,4.588231164962053,70.55999950408932,2.5,242.0,214.3000030517578,0.0,0.89,0.27,
Sun Dec 29 16:21:35 GMT-05:00 2024,29-dic-2024 16:21:36.679,-72.9274926893413,4.58808418828994,71.17199976253505,2.5,241.0,214.60000610351562,0.0,0.89,0.29,
Sun Dec 29 16:21:36 GMT-05:00 2024,29-dic-2024 16:21:37.679,-72.92759570293128,4.587933607399464,71.53199425983439,2.5,241.0,214.8000030517578,0.01,0.9,0.3,
