GPS Time, Device Time, Longitude, Latitude,GPS Speed(km/h), Horizontal Dilution of Precision, Altitude(m), Bearing, Gravity X(G), Gravity Y(G), Gravity Z(G),
Fri Dec 27 21:13:55 GMT-05:00 2024,27-dic-2024 21:13:56.204,-74.13841811008751,4.566122302785516,55.69199605274207,2.5,2565.0,184.89999389648438,0.18,0.81,0.38,
Fri Dec 27 21:13:56 GMT-05:00 2024,27-dic-2024 21:13:57.204,-74.13843344897032,4.565985845401883,53.85599871063232,2.5,2565.0,186.6999969482422,0.14,0.9,0.51,
Fri Dec 27 21:13:57 GMT-05:00 2024,27-dic-2024 21:13:58.204,-74.13845038041472,4.565853914245963,49.391996219635075,2.5,2564.0,186.89999389648438,0.1,1.0,0.33,
Fri Dec 27 21:13:58 GMT-05:00 2024,27-dic-2024 21:13:59.205,-74.13846672512591,4.565729736350477,49.679995937347485,2.5,2564.0,187.60000610351562,0.1,0.84,0.21,
Fri Dec 27 21:13:59 GMT-05:00 2024,27-dic-2024 21:14:00.206,-74.13848357275128,4.56560212187469,52.27199682998662,2.5,2564.0,187.3000030517578,0.12,0.91,0.29,
Fri Dec 27 21:14:00 GMT-05:00 2024,27-dic-2024 21:14:01.207,-74.13850109092891,4.565468849614263,53.17199680614476,2.5,2563.0,187.0,0.18,0.84,0.35,
Fri Dec 27 21:14:01 GMT-05:00 2024,27-dic-2024 21:14:02.207,-74.13851886056364,4.5653365412727,52.59599737071994,2.5,2563.0,186.8000030517578,0.14,0.87,0.32,
Fri Dec 27 21:14:02 GMT-05:00 2024,27-dic-2024 21:14:03.206,-74.13853738456964,4.565210351720452,48.56399788951876,2.5,2562.0,188.39999389648438,0.16,0.91,0.28,
Fri Dec 27 21:14:03 GMT-05:00 2024,27-dic-2024 21:14:04.208,-74.13855825550854,4.56509371753782,46.94399861907959,2.5,2562.0,188.5,0.22,0.95,0.25,
Fri Dec 27 21:14:04 GMT-05:00 2024,27-dic-2024 21:14:05.208,-74.13857988081872,4.564977418631315,48.419998030662555,2.5,2562.0,189.6999969482422,0.18,0.9,0.25,
Fri Dec 27 21:14:05 GMT-05:00 2024,27-dic-2024 21:14:06.209,-74.13860502652824,4.564857934601605,48.16799913597106,2.5,2562.0,191.8000030517578,0.18,0.94,0.27,
Fri Dec 27 21:14:06 GMT-05:00 2024,27-dic-2024 21:14:07.209,-74.13863142952323,4.5647408394142985,48.38399720764164,2.5,2562.0,192.0,0.19,0.9,0.24,
Fri Dec 27 21:14:07 GMT-05:00 2024,27-dic-2024 21:14:08.209,-74.13865783251822,4.564621187746525,48.67199692535405,2.5,2562.0,191.0,0.2,0.93,0.23,
Fri Dec 27 21:14:08 GMT-05:00 2024,27-dic-2024 21:14:09.210,-74.13868482224643,4.5645011169835925,49.60799772453311,2.5,2562.0,191.1999969482422,0.21,0.92,0.22,
Fri Dec 27 21:14:09 GMT-05:00 2024,27-dic-2024 21:14:10.212,-74.13871231488883,4.564378364011645,50.72399920558928,2.5,2562.0,191.6999969482422,0.17,0.89,0.22,
Fri Dec 27 21:14:10 GMT-05:00 2024,27-dic-2024 21:14:11.212,-74.13873746059835,4.5642531383782625,51.76799904060363,2.5,2562.0,191.6999969482422,0.2,0.96,0.25,
Fri Dec 27 21:14:11 GMT-05:00 2024,27-dic-2024 21:14:12.213,-74.1387661267072,4.564124308526516,53.85599871063232,2.5,2562.0,191.5,0.13,0.91,0.24,
Fri Dec 27 21:14:12 GMT-05:00 2024,27-dic-2024 21:14:13.213,-74.13879169151187,4.563988856971264,54.071996782302904,2.5,2562.0,190.10000610351562,0.15,0.91,0.24,
